Timestamp,Headline,USD/BRL,Forward Return t+1,Forward Return t+2,Forward Return t+3,Forward Return t+4,Forward Return t+5,Forward Return t+6,Forward Return t+7,Forward Return t+8,Forward Return t+9,Forward Return t+10,Forward Return t+11,Forward Return t+12,Forward Return t+13,Forward Return t+14,Forward Return t+15,Forward Return t+16,Forward Return t+17,Forward Return t+18,Forward Return t+19,Forward Return t+20
2024-12-11 10:03:00,"Segundo a carta, a CVM tem equipe reduzida e perspectivas de aposentadorias significativas nos próximos anos",6.0471,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
2024-12-11 10:11:00,"Ibovespa encerra os leilões em alta de 0,42%, aos 128.761,19 pontos",6.0407,-1.0,0.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-12-11 10:19:00,Acompanhe a movimentação das principais ações do Ibovespa:,6.0457,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-11 10:23:00,"Bradesco BBI reforça recomendação de venda para Gol, com preço-alvo a R$ 0,90",6.0398,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,1.0,0.0
2024-12-11 10:23:00,Plano de reestruturação não muda muita a visão do BBI sobre a companhia,6.0398,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,1.0,0.0
2024-12-11 10:31:00,"EUA/CPI:  Inflação ao consumidor em novembro sobe 0,3%, no consenso, de 0,2%",6.0406,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0
2024-12-11 10:31:00,"Núcleo do CPI, +0,3%, também no consenso",6.0406,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0
2024-12-11 10:31:00,"Na base anual, núcleo sobe 3,3%, de +3,3%, dentro da previsão; na medida geral, +2,7%, de +2,6% (consenso  +2,7%)",6.0406,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0
2024-12-11 10:35:00,"EUA/Treasuries; rendimentos perdem força após CPI dentro do esperado; o da Note de 2 a 4,13% e o da Note de 10 a 4,22%",6.0359,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2024-12-11 10:37:00,Reação ao CPI,6.0404,0.0,-1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-12-11 10:37:00,"Wells Fargo/Jay Bryson: ""Sem graça""; ""não há ""nada para ver aqui""; FOMC provavelmente cortará 25 bps na próxima semana",6.0404,0.0,-1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-12-11 10:42:00,Maiores altas do Ibovespa:,6.0421,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-11 10:42:00,Maiores baixas do Ibovespa:,6.0421,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-11 10:48:00,Reação ao CPI,6.0393,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-11 10:48:00,"David Kelly/JPMorgan: Relatório mostra "" inflação dos americanos ricos "" e ""deflação do mundo pobre"", com aumento nas tarifas aéreas e preços dos veículos e preços da energia, caindo",6.0393,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-11 10:48:00,"Salvo alguns choques, os números do CPI vão cair; projeto que na próxima primavera a economia verá um CPI abaixo de 2% ano a ano",6.0393,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-11 10:49:00,Hospital Sírio Libanês ainda não divulgou novo boletim médico sobre a recuperação de Lula,6.0432,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-11 10:49:00,Previsão é que seja liberado no final desta manhã,6.0432,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-11 10:53:00,"EUA: Futuros de NY em alta  (Dow +0,17%; S&P +0,37% e Nasdaq +0,56%) com CPI confirmando corte de juros de 25 pb pelo Fed na semana que vem",6.0382,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-11 10:53:00,"DXY perde força após CPI, aos 106,406 pontos (+0,01%)",6.0382,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-11 10:56:00,"dolar cai a R$ 6,0395 (-0,14%) e juros futuros acompanham",6.0344,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-11 10:56:00,"Longos perdem mais de 20 pontos, com o Jan/29 a 14,100%, de 14,318%; Jan/31 a 13,770%. de 13,999%",6.0344,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-11 11:07:00,"EUA: inflação básica dos EUA permanece firme com o quarto aumento consecutivo de 0,3%",6.0227,1.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0
2024-12-11 11:10:00,"Roberto Kalil Filho: Lula passou bem a noite, mas seguirá sem receber visitas durante a internação",6.0229,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,1.0
2024-12-11 11:17:00,"EUA/TReasuries; rendimentos em novas mínimas, com o da Note de 2 a 4,10320% e o da Note de 2 a 4,20310%",6.0198,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-12-11 11:22:00,"EMPRESAS: Petrobras sobe com petróleo e antes de ficar ""ex-dividendos""",6.0163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-12-11 11:22:00,"Copom encerra reunião da manhã às 11h16; à tarde, haverá a 4ª reunião do Comitê antes do anúncio da decisão sobre a Selic",6.0163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-12-11 11:23:00,TCU já tem novo presidente para o ano que vem: assumiu Vital do Rêgo em substituição a Bruno Dantas,6.0195,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-12-11 11:23:00,José Jorge foi empossado como vice-presidente da Corte para o ano de 2025,6.0195,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-12-11 11:27:00,"Bradesco BBI tem recomendação de compra para Suzano, com preço-alvo a R$ 78",6.024,-1.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-12-11 11:27:00,Nova projeção de investimentos da companhia está em linha com as expectativas do mercado,6.024,-1.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-12-11 11:31:00,"NY/Abertura: Dow Jones +0,18% (44.327,05); S&P +0,49% (6.064,45) e Nasdaq +0,77% (19.838,24)",6.026,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-12-11 11:33:00,"EMPRESAS: Brava Energia tem queda de 22,7% na produção média diária em novembro",6.0229,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-12-11 11:35:00,"Bradesco BBI mantém recomendação de compra para Hapvida, com preço-alvo a R$ 5,50",6.0245,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-12-11 11:35:00,Resultados da ANS referentes ao 3TRI mostram continuidade da tendência de recuperação das operadoras de saúde,6.0245,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-12-11 11:36:00,"Ibovespa renova mínima aos 128.003,95 pontos (-0,18%)",6.0272,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-12-11 11:47:00,"Canadá: BC corta taxa básica de juros em 50 pontos-base e taxa vai a 3,25% ao ano",6.0304,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2024-12-11 11:49:00,"TRE de Goiás cassa mandato do prefeito de Goiânia, Sandro Mabel, e deixa Caiado inelegível por oito anos",6.0325,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0
2024-12-11 11:49:00,"Segundo a decisão da justiça eleitoral, o governador usou o palácio para fazer campanha para o candidato à prefeito, caracterizando abuso de poder; cabem recursos",6.0325,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0
2024-12-11 12:05:00,MERCADOS: Ibovespa perde os 128 mil pontos com Vale aprofundando queda; quadro fiscal e Copom no radar,6.0348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-12-11 12:12:00,"Lula/Boletim: ""Presidente permanece com dreno, mas evolui bem no pós operatório, sem intercorrências""",6.0423,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
2024-12-11 12:12:00,"""Está lúcido, orientado, conversando e passou a noite bem""; internação continua sob cuidados intensivos",6.0423,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
2024-12-11 12:34:00,"EUA/DoE: Estoques de petróleo caíram 1,425 milhão de barris na semana passada; previsão -1,1 milhão",6.045,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0
2024-12-11 12:34:00,"Estoques de gasolina subiram 5,086 milhões de barris; previsão +600 mil",6.045,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0
2024-12-11 12:34:00,"Estoques de destilados aumentaram 3,235 milhões barris; previsão +1,1 milhão",6.045,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0
2024-12-11 12:34:00,"Estoques em Cushing caíram -1,298 milhão de barris na semana passada",6.045,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0
2024-12-11 12:36:00,"XP reitera recomendação de compra para Natura, com preço-alvo a R$ 19",6.048,-1.0,-1.0,-1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-11 12:36:00,"Tendência de resultados deve continuar robusta, com um 4TRI forte, apoiado pelo cenário competitivo favorável",6.048,-1.0,-1.0,-1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-11 12:38:00,"Sem Lula, Rui Costa (Casa Civil), Haddad (Fazenda) e Padilha (Relações Institucionais) se reúnem tramitação do pacote fiscal, entre outros projetos (Broadcast, com fontes)",6.046,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-11 12:53:00,EUA: Yellen afirma que governo Biden  busca formas de pressionar a Rússia usando petróleo,6.0429,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-11 12:53:00,""" Mercado de petróleo está bem suprido, com preços relativamente baixos, e cria oportunidades para novas sanções""",6.0429,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-11 12:53:00,"Sobre China, diz que é crítico manter canais de comunicação abertos",6.0429,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-11 12:55:00,Reação ao CPI dos EUA,6.0429,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-11 12:55:00,"Citigroup: ""Especialmente dada a desaceleração no abrigo, deve ser muito confortável para o Fed reduzir as taxas de juros em 25 pontos-base em dezembro e continuar cortando em 2025""",6.0429,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-11 12:56:00,EUA/Yellen: dolar como reserva é respaldado pela economia forte; é melhor que mercado determine o valor,6.0398,1.0,1.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-11 12:57:00,"Bradesco BBI reforça recomendação neutra para Klabin, com preço-alvo a R$ 25",6.0414,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-11 12:57:00,"Banco destaca fundamentos robustos para negócio de celulose, com foco na geração de fluxo de caixa e desalavancagem",6.0414,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-11 13:16:00,EMPRESAS: Alta do petróleo e mudança de rating pela Fitch beneficiam Prio,6.0184,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-11 13:24:00,"XP tem recomendação de compra para Klabin, com preço-alvo a R$ 27",6.0235,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-11 13:24:00,Corretora destaca estratégia de focar em vantagem competitiva e redução da alavancagem nos próximos anos,6.0235,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-11 13:34:00,"Europa/Fechamento: FTSE de Londres sobe 0,28%; DAX de Frankfurt ganha 0,42%; CAC40 de Paris avança 0,46%",6.0125,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-11 13:34:00,"Stoxx600 fecha em alta de 0,32%, aos 520,17 pontos",6.0125,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-11 13:37:00,Petróleo avança após Yellen sinalizar potencial para mais sanções contra a Rússia,6.0097,1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0
2024-12-11 13:37:00,"Brent/fevereiro sobe 1,18% (US$ 73,04); WTI/Janeiro ganha 1,60% (US$ 69,69)",6.0097,1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0
2024-12-11 13:45:00,"JPMorgan mantém recomendação de compra para Klabin, com preço-alvo a R$ 30",6.007,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2024-12-11 13:45:00,"Empresa passou mensagem positiva em evento realizado ontem (10/12), focando na redução da alavancagem",6.007,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2024-12-11 13:59:00,"MERCADOS: Bolsas europeias sobem após CPI americano dentro do esperado, enquanto investidor aguarda decisão do BCE",6.0092,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-12-11 14:01:00,"EMPRESAS: Aéreas caem, após altas da véspera",6.0085,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-12-11 14:05:00,"Bolsas/NY: Nasdaq sobe 1,67% e opera acima dos 20 mil pontos pela 1ª vez; S&P500 ganha 0,90%; Dow Jones avança 0,13%",6.0063,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-12-11 14:26:00,EMPRESAS: Acionistas da Americanas aprovam abertura de ação de responsabilidade civil contra ex-diretores,6.0107,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-12-11 14:32:00,"BC: Fluxo cambial total na 1ª semana de dezembro (2 a 6/12) foi negativo em US$ 2,642 bi",6.0135,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
2024-12-11 14:34:00,"BC: Fluxo cambial total na 1ª semana de dezembro (2 a 6/12) foi negativo em US$ 2,642 bi",6.0138,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-12-11 14:44:00,"BC: √öltima etapa da reunião do Copom, que definirá Selic, começou 14h37",6.0149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
2024-12-11 14:47:00,Tributária: Braga protocola complemento ao seu parecer sobre medicamentos com isenção,6.0152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,0.0
2024-12-11 14:49:00,EMPRESAS: Ações da Petrobras invertem sinal e passam a cair,6.0149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-12-11 14:58:00,Deputado Moses Rodrigues (União-CE) será relator da PEC do pacote fiscal,6.0155,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-12-11 14:59:00,"Bradesco BBI tem recomendação de compra para CCR, com preço-alvo de R$ 18",6.0149,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-12-11 14:59:00,"Volume de tráfego nas concessões da empresa foi fraco em novembro, devido a menos dias úteis na comparação anual, diz o banco",6.0149,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-12-11 15:03:00,"MERCADOS: dolar recua e juros seguem queimando gordura em dia de alta da Selic; Ibovespa devolve ganhos, na contramão de NY",6.0135,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-12-11 15:04:00,CCJ do Senado inicia apreciação de relatório sobre 1º projeto de regulamentação da reforma tributária,6.014,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-12-11 15:21:00,Fazenda/Durigan vai à Câmara conversar com bancada do MDB sobre pacote fiscal* (fontes do Broadcast),6.0241,0.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-11 15:26:00,"Taxa Ptax fecha em R$ 6,0320, baixa de 0,35%",6.0225,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-11 15:28:00,"Médico Roberto Kalil: Lula está acordado, sentado e conversando; saída da UTI amanhã ainda será avaliada",6.0199,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
2024-12-11 15:30:00,EUA: Trump deve tocar sino de abertura da bolsa de NY amanhã* (fontes da AP),6.0213,0.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-11 15:32:00,Cobre devolve alta recente com incertezas sobre demanda e dolar forte,6.0229,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-11 15:32:00,"Na Comex, o contrato para março caiu 0,20%, a US$ 4,2635 por libra-peso",6.0229,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-11 15:32:00,"Na LME, o contrato para três meses tinha baixa de 0,58% há pouco, para US$ 9.180 por tonelada",6.0229,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024-12-11 15:35:00,"JPMorgan reitera recomendação neutra para CPFL Energia, com preço-alvo de R$ 40",6.0174,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0
2024-12-11 15:35:00,Banco destaca que empresa deve manter dividendos elevados nos próximos anos e quer focar em trazer novos clientes para seu portfólio,6.0174,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0
2024-12-11 15:47:00,"Irã: Em primeiro pronunciamento após queda do regime sírio, Khamenei culpa EUA e Israel",6.0148,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
2024-12-11 15:49:00,MERCADOS: Ouro sobe forte após CPI nos EUA reforçar expectativa de corte de juros pelo Fed,6.015,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2024-12-11 15:54:00,EMPRESAS/EUA: Google sobe 5% e bate novo recorde de preço após lançamento do Gemini 2.0,6.0184,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
