DATE,TIME,HEADING,ARTICLE CONTENT,LABEL,COMMENTS
2019-12-24,13:57,MERCADOS: Bolsas europeias registram forte queda após decisões do Fed e do BoE,"As bolsas europeias registraram perdas expressivas hoje, na sequência da decisão do Fed de ontem à tarde, sinalizando menos cortes de juros no próximo ano. O mercado europeu também repercutiu a decisão do BoE, que optou por uma manutenção dos juros, mas deixando caminho aberto para realizar cortes acentuados ao longo de 2025. O índice Stoxx 600 fechou em baixa de 1,51%, a 506,66 pontos. Em Londres, o FTSE 100 recuou 1,14%. Em Frankfurt, o DAX perdeu 1,35%. E em Paris, o CAC40 caiu 1,22%.",,
2019-12-24,14:11,Câmara inicia discussão da PEC do pacote fiscal,,,
2019-12-24,14:15,Eletrobras assina contrato de parceria com Tendência energia para negociar energia elétrica a consumidores de menor porte no mercado livre,,,
2019-12-24,14:17,"Santander mantém recomendação de compra para Brava Energia e Petroreconcavo, com preços-alvo de R$ 30 e R$ 22, respectivamente",,,
2019-12-24,14:17,"Acordo entre as duas empresas é vantajosa para ambas, já que otimiza a utilização dos ativos, diz o banco",,,
2019-12-24,14:20,Lira abre votação da PEC do pacote fiscal em 1º turno,,,
2019-12-24,14:24,Tesouro anuncia leilões de compra e venda de LTN das 15h30 às 16h,,,
2019-12-24,14:27,"Juros futuros operam nas mínimas do dia, após Tesouro anunciar leilões de LTNs",,,
2019-12-24,14:27,"Jan27 a 15,645%; Jan29 a 15,400%; Jan31 a 15,110%",,,
2019-12-24,14:32,"Itaú BBA reforça recomendação de compra para Iguatemi, com preço-alvo de R$ 29",,,
2019-12-24,14:32,"Aquisição de dois shoppings acontece em momento arriscado, com alta aversão ao risco do mercado, diz o banco",,,
2019-12-24,14:34,Tesouro anuncia recompra de até 20 milhões de LTN para quatro vencimentos em leilão extraordinário,"O Tesouro fará leilão extraordinário para recomprar até 20 milhões de LTNs de quatro vencimentos. Além disso, haverá a emissão de até 4 milhões de títulos do mesmo tipo. As ofertas serão acolhidas entre 15h30 e 16h e o resultado será divulgado a partir de 16h15. Veja, abaixo, os detalhes do leilão: LTN 01/07/2027 - recompra de 5 milhões de papéis e venda de 1 milhão LTN 01/01/2028 - recompra de 5 milhões de papéis e venda de 1 milhão LTN 01/07/2028 - recompra de 5 milhões de papéis e venda de 1 milhão LTN 01/01/2030 - recompra de 5 milhões de papéis e venda de 1 milhão",,
2019-12-24,14:36,EUA: Treasuries longos operam nas máximas do dia,,,
2019-12-24,14:36,"T-Note de 10 anos a 4,5817%; T-bond de 30 anos a 4,7684%",,,
2019-12-24,14:37,"Taxa Ptax fecha em R$ 6,1841, alta de 0,35%",,,
2019-12-24,14:43,EMPRESAS: Vale lidera entre as maiores baixas com pressão da forte queda do minério de ferro,"Mais cedo operando no campo positivo, as ações da Vale lideram entre as maiores baixas do Ibovespa, sob pressão da forte queda do minério de ferro. Há pouco, o papel da mineradora recuava 1,73%, a R$ 53,86. Com o movimento, a companhia perdeu, de ontem para hoje, quase R$ 5 bilhões em valor de mercado, segundo o *Broadcast*, totalizando R$ 244,7 bilhões, ainda no menor patamar desde maio de 2020. A empresa iniciou janeiro valendo R$ 349,7 bilhões, uma desvalorização de 30% somente em 2024.",,
2019-12-24,14:52,MERCADOS: Juros futuros e dolar recuam com leilão do Tesouro e promessa de Lira de votar pacote hoje; NY se recupera do Fed,"O avanço do pacote fiscal na Câmara e a decisão do Tesouro em recomprar até 20 milhões de LTNs em um leilão extraordinário ajudam a aliviar os juros futuros (DI Jan27 a 15,590%; Jan29 a 15,320%; Jan31 a 15,010%) e o dolar à vista (-2,22%, a R$ 6,1268) na tarde desta 5ªF. A melhora no clima doméstico aconteceu especialmente após a declaração de Arthur Lira no início da tarde, de que a Câmara ""resolve hoje"" o pacote fiscal. Mais cedo, o BC injetou US$ 8 bi no mercado por meio de leilões à vista, levando o dolar a inverter o sinal, depois de subir até R$ 6,30. O Ibovespa (+0,73%, aos 121.657 pontos) mostra leve recuperação após o tombo de mais de 3% ontem por conta principalmente da decisão do Fed. Em NY, o dia também é de correção dos exageros da sessão anterior (Dow Jones +0,33%; S&P500 +0,22%; Nasdaq +0,19%). Os Treasuries operam mistas, com curtos em baixa (T-Note de 2 anos a 4,3101%) e longos em alta (T-Note de 10 anos a 4,5802%), na esteira da sinalização do Fed, de realizar menos cortes de juros em 2025. (Téo Takar)",,
2019-12-24,15:05,Câmara aprova PEC do pacote fiscal em 1º turno com alterações no Fundeb e supersalários por 334 votos a 154,,,
2019-12-24,15:10,"Cobre registra forte baixa após decisão dura do Fed, sinalizando menos cortes de juros nos EUA em 2025",,,
2019-12-24,15:10,"Na Comex, o contrato para março caiu 1,92%, a US$ 4,0770 por libra-peso",,,
2019-12-24,15:10,"Na LME, o contrato para três meses tinha baixa de 1,96% há pouco, para US$ 8.867,50 por tonelada",,,
2019-12-24,15:14,Pacote fiscal: Deputados fecham acordo e retiram destaque sobre BPC da PEC para incluí-lo no projeto de lei que será analisado na sequência,,,
2019-12-24,15:28,"Itaú BBA reitera recomendação de compra para Petroreconcavo, com preço-alvo de R$ 30",,,
2019-12-24,15:28,"Acordo com a Brava Energia permitirá que empresa melhore confiabilidade de sua operação e garanta autonomia no fluxo de produção, diz o banco",,,
2019-12-24,15:30,"Múcio cogita deixar ministério da Defesa, mas Lula pede para ele ficar no governo","O presidente Lula pediu ao ministro da Defesa, José Múcio Monteiro, para continuar no governo. Segundo apurou *Vera Rosa/Estadão*, Múcio tem dito há algum tempo que está cansado e quer cuidar dos netos, mas decidiu aproveitar o momento em que o tema da reforma ministerial voltou à mesa para discutir essa possibilidade com o presidente. Lula não quer que o titular da Defesa deixe a equipe, apesar da forte pressão do PT para que isso ocorra. Sua avaliação é a de que Múcio conseguiu apaziguar as Forças Armadas em uma época de tensão política, após os ataques golpistas de 8 de janeiro de 2023, e deve continuar esse trabalho na segunda metade de seu mandato.",,
2019-12-24,15:39,"dolar à vista na mínima de R$ 6,1135, queda de 2,43%",,,
2019-12-24,15:49,"dolar caro pressiona preços dos combustíveis, mas Petrobras deve esperar para definir reajustes","A escalada do dolar voltou a pressionar os preços dos combustíveis no país, elevando a defasagem em relação às cotações internacionais ao maior patamar desde julho. O cenário já provocou aumento na maior refinaria privada brasileira, mas a Petrobras deve esperar antes de decidir por reajustes, segundo apurou a *Folha*. A maior pressão ocorre sobre o diesel, cuja demanda global tende a crescer no inverno do Hemisfério Norte. Hoje, o preço médio do produto nas refinarias brasileiras está R$ 0,47 abaixo da paridade de importação medida pela Abicom (Associação Brasileira de Importadores de Combustíveis). Nas refinarias da Petrobras, a diferença é ainda maior, de R$ 0,53 por litro, o maior valor desde o início de julho. Operada pela Acelen, a Refinaria de Mataripe, na Bahia, elevou nesta quinta em cerca de 5% seu preço de venda do diesel S-10. Procurada, a Petrobras respondeu que, ""por questões concorrenciais, a Petrobras não antecipa decisões sobre manutenção ou reajuste de preços"".",,
2019-12-24,15:50,Senado adia para 18h início de sessão que votará pacote fiscal,,,
2019-12-24,15:54,Câmara rejeita último destaque da PEC do Pacote Fiscal,,,
2019-12-24,15:54,Deputados discutem agora a quebra de interstício para iniciar a votação da PEC em 2º turno na sequência,,,
2019-12-24,15:56,MERCADOS: Ouro cai pelo 6º dia seguido após Fed mais duro,"O ouro registrou forte baixa nesta 5ªF, contabilizando o 6º dia seguido de perdas, refletindo a decisão de ontem do Fed, que deve desacelerar o ritmo de afrouxamento monetário em 2025. O contrato do metal precioso para fevereiro caiu 1,70%, a US$ 2.608,10 por onça-troy na Comex.",,
2019-12-24,16:02,"México: Banxico corta juro básico em 25 pb, para 10,0%",,,
2019-12-24,16:04,Lira abre discussão da PEC do pacote fiscal em 2º turno,,,
2019-12-24,16:07,EMPRESAS: Carrefour se destaca entre os maiores ganhos após venda de imóveis,"Em destaque entre as maiores altas do Ibovespa, as ações do Carrefour ampliam os ganhos, avançando, há pouco, 7,31%, a R$ 6,02. O movimento reflete a animação do mercado com a venda de ativos do grupo. Ontem, a companhia anunciou a conclusão da venda de 15 imóveis para FII da Guardian Gestora, no valor de R$ 725 milhões.",,
2019-12-24,16:21,"IFI: Dívida bruta deve encerrar 2024 em 78,3% do PIB e chegar a 81,4% em 2025","A dívida bruta do governo geral (DBGG) deve chegar a 78,3% e a 81,4% do PIB no fim deste ano e de 2025, respectivamente, de acordo com projeções atualizadas divulgadas pela Instituição Fiscal Independente (IFI), órgão de monitoramento das contas públicas, ligado ao Senado Federal. Em junho, a projeção da instituição era para uma dívida de 78% e de 81,3% do PIB, respectivamente. A piora nas estimativas aconteceu devido aos juros reais mais elevados e à piora nas projeções para o déficit primário do setor público, que envolve União, Estados, municípios e estatais. A IFI também estima que, em 2034, a dívida bruta deve atingir 116,3% do PIB no cenário base. A projeção anterior, divulgada em junho, era de 100,6%. Segundo a IFI, o crescimento esperado para a dívida bruta nos próximos anos expõe os desafios para o cumprimento das metas de resultado primário do governo central. A instituição calcula que, considerando o nível de endividamento bruto do fim de 2023, que era de 73,8% do PIB, seria necessário um superávit primário do setor público consolidado de 2,4% do PIB por ano para estabilizar a dívida. Por outro lado, as projeções para os resultados primário indicam a persistência de déficits expressivos ao longo do tempo.",,
2019-12-24,16:22,Tesouro na aceita propostas em leilão de venda de LTNs*,,,
2019-12-24,16:22,"Tesouro recompra 7,350 milhões de LTNs, do total de 20 milhões propostos",,,
2019-12-24,16:45,Câmara inicia votação da PEC do pacote fiscal em 2º turno,,,
2019-12-24,16:49,"Petróleo/fechamento: Brent para fevereiro cai 0,69%, a US$ 72,88 por barril, na ICE",,,
2019-12-24,16:49,"WTI para fevereiro registra baixa de 0,91%, a US$ 69,38 por barril, na Nymex",,,
2019-12-24,16:52,MERCADOS: Petróleo recua com dolar forte após Fed e incerteza sobre demanda,"O petróleo recuou nesta 5ªF, refletindo o fortalecimento do dolar sobre os pares após a decisão dura do Fed ontem. O preço da commodity também foi afetado por incertezas sobre a demanda diante do cenário mais inflacionário e de juro mais alto nos EUA. A queda nos preços foi limitada pela expectativa de que o Ocidente avalie novas opções para limitar os preços do petróleo russo. O Brent para fevereiro caiu 0,69%, a US$ 72,88 por barril, na ICE. E o WTI para fevereiro registrou baixa de 0,91%, a US$ 69,38 por barril, na Nymex.",,
2019-12-24,17:01,"dolar à vista fecha em baixa de 2,27%, a R$ 6,1237, após oscilar entre R$ 6,1055 e R$ 6,3000",,,
2019-12-24,17:02,Eneva assina primeiro contrato de gás natural no mercado livre de Sergipe com a empresa de revestimento Cerâmica Capri,,,
2019-12-24,17:02,"Fornecimento será realizado por dois anos, a partir de janeiro",,,
2019-12-24,17:05,"Cemig registra em outubro aumento de 13,3%, na comparação com setembro, na venda de energia elétrica no mercado livre varejista",,,
2019-12-24,17:16,MERCADOS: dolar derrete frente ao real com intervenções do BC e avanço da pauta fiscal; libra e iene sofrem,"O dolar à vista chegou a bater novo recorde pela manhã, a R$ 6,3000 (+0,55%), por conta do atraso na tramitação do pacote fiscal, mas a moeda passou a cair após forte atuação do BC, que injetou US$ 8 bilhões no mercado em dois leilões à vista. A tendência de queda se consolidou com a declaração de Arthur Lira, de que vai ""resolver hoje"" os projetos em votação na Câmara. Lá fora, o dolar também passou por correção frente às principais divisas, com exceção do iene e da libra, que se desvalorizavam após o BoJ e o BoE não mexerem nas respectivas taxas básicas de juros. O dolar à vista fechou em baixa de 2,27%, a R$ 6,1237, após oscilar entre R$ 6,1055 e R$ 6,3000. √Äs 17h10, o dolar futuro para janeiro caía 2,07%, a R$ 6,1260. Lá fora, o índice DXY tinha alta de 0,34%, aos 108,392 pontos. O euro subia 0,13%, a US$ 1,0363. A libra caía 0,52%, para US$ 1,2503. E o dolar disparava 1,71%, para 157,38 ienes.",,
2019-12-24,17:36,Câmara aprova texto-base da PEC do pacote fiscal em 2º turno com alterações no Fundeb e supersalários por 348 votos a 146,,,
2019-12-24,17:36,"_Deputados avaliam agora os destaques ao texto da PEC, antes de encaminhar a proposta ao Senado._",,,
2019-12-24,17:46,Câmara aprova em dois turnos texto-base da PEC do pacote fiscal,"A Câmara aprovou há pouco em dois turnos, o texto-base da Proposta de Emenda à Constituição (PEC) do pacote fiscal, que traz alterações no abono salarial e no Fundeb. O texto também disciplina os chamados supersalários, prorroga a Desvinculação de Receitas da União (DRU) e autoriza ajuste orçamentário em subsídios e subvenções. Os deputados analisam agora o destaque (sugestão de mudança) apresentado pela federação PSOL/Rede. A PEC passou com folga, com 344 e 348 votos favoráveis no 1º e 2º turnos, respectivamente, dos 308 votos necessários para aprovar uma emenda à Constituição.",,
2019-12-24,17:50,"Citi tem recomendação neutra para MRV, com preço-alvo de R$ 8",,,
2019-12-24,17:50,"Próximas vendas da Resia devem manter margens brutas pressionadas, diz o banco",,,
2019-12-24,17:54,EMPRESAS: Brava Energia nega ter feito acordo com Petroreconcavo para vendas de ativos do Polo Potiguar,"A Brava Energia informou que ""não há qualquer acordo"" para vender os ativos do Polo Potiguar para a Petroreconcavo, com exceção da parceria em infraestrutura de escoamento e processamento de gás anunciada ontem. A petrolífera fez o esclarecimento à CVM, após notícia divulgada na mídia sobre o tema.",,
2020-12-24,09:03,"dolar cai 0,28%, a R$ 6,1063, e dolar futuro, -0,84%, a R$ 6,1115",,,
2020-12-24,09:03,Juros futuros abrem em alta,,,
2020-12-24,09:03,"Ibovespa futuro perde 0,34% (122.570)",,,
2020-12-24,09:05,"Santander eleva projeção de PIB de 2024 de 3% para 3,5%; banco mantém projeção para 2025 em 1,8%",,,
2020-12-24,09:05,"Selic no fim de 2025 deve ficar em 14,50% (de 12,75% anteriormente)",,,
2020-12-24,09:05,"IPCA: Santander eleva projeção de inflação de 4,8% para 4,9% em 2024 e para 5,5% em 2025",,,
2020-12-24,09:15,"Citi eleva preço-alvo de Iguatemi de R$ 29 para R$ 30, mantendo recomendação de compra",,,
2020-12-24,09:15,Sentimento do mercado sobre setor ficou ruim no último mês por conta da deterioração do cenário macroeconômico,,,
2020-12-24,09:24,EMPRESAS: Brava assina contrato de fornecimento de gás para Cerâmica Serra Azul,"A Brava Energia informou, há pouco, que assinou contrato de fornecimento de gás natural com a Cerâmica Serra Azul, localizada em Sergipe. O contrato, com validade de três anos, terá início em janeiro de 2025 e prevê o fornecimento de 77 mil m3/dia de gás natural. O combustível virá das operações da companhia no Reconcavo Baiano, Espírito Santo e Rio Grande do Norte, que estão integradas em diferentes malhas de transporte. Trata-se do primeiro contrato de gás da Brava com um cliente livre.",,
2020-12-24,09:25,Bradesco BBI corta recomendação de Ambipar de neutra para venda; preço-alvo foi de R$ 135 para R$ 120,,,
2020-12-24,09:25,"Resultados recentes do 3TRI foram positivos, confirmando que esforços de reestruturação estão dando certo","_No entanto, novo pulo das ações deixou os múltiplos esticados, 15% acima de pares globais, avalia o banco_",,
2020-12-24,09:28,"MERCADOS: dolar e juros cedem com leilões, aprovação do pacote e exterior","O dolar cai a R$ 6,0778 (-0,75%) antes de novos leilões previstos pelo BC, dessa vez de US$ 7 bi, com o contraponto das commodities em queda. Os juros abriram em alta, mas viraram com a moeda e os rendimentos dos Treasuries, que recuam hoje. Também o Tesouro faz leilões extraordinários  de compra e venda de notas das 11h às 11h30. A aprovação dos projetos do pacote  também ajuda apesar da percepção de que a questão fiscal seguirá na pauta. No exterior, o dolar cede ante pares e é misto ante emergentes, dando um tempo  dos fortes ganhos nesta semana antes do PCE, que atrai a atenção do dia com a possibilidade de impactar o mercado se vier mais forte que o esperado. O DXY cai 0,28%, mas em patamar elevado (108,100) e no caminho de alta semanal de cerca de 1%, impulsionado por uma perspectiva relativamente agressiva para os juros americanos em 2025 pós reunião do Fed.",,
2020-12-24,09:38,"Citi reitera recomendação neutra para MRV, com preço-alvo a R$ 8",,,
2020-12-24,09:38,Plano de reformulação da subsidiária Resia avança com venda de terreno no Texas,"_Para o banco, tendência é de que margem mais baixa persista na próxima venda da construtora, em Austin_",,
2020-12-24,09:56,EMPRESAS: Petrobras paga hoje a segunda parcela de proventos relativos ao 2TRI,,,
2020-12-24,09:56,"O valor é de R$ 0,52660008 por ação ordinária e preferencial",,,
2020-12-24,09:56,"Para os detentores de ADRs), o pagamento ocorrerá a partir do dia 30/12/2024",,,
2020-12-24,10:02,Alexandre de Moraes concede liberdade condicional ao deputado Daniel Silveira,,,
2020-12-24,10:02,O ministro do STF atende a pedido da PGR em razão de o parlamentar já ter cumprido 2/3 de sua pena,,,
2020-12-24,10:10,"Ibovespa encerra os leilões em leve queda de 0,02%, aos 121.162,08 pontos",,,
2020-12-24,10:10,EMPRESAS: Grupo Mateus anuncia acordo para compra do Novo Atacarejo,"O Grupo Mateus anunciou hoje que chegou a um acordo definitivo para a compra da rede Novo Atacarejo, operação que havia sido anunciada inicialmente em maio. A transação será feita pela transferência de suas lojas, estabelecimentos comerciais e centros de distribuição relacionados aos negócios de atacarejo, varejo e atacado em Pernambuco, Paraíba e Alagoas ao Novo Atacarejo. Também será realizado um aporte de R$ 378,5 milhões ao Novo Atacarejo, em três parcelas anuais. Dessa forma, o Grupo Mateus passará a deter 51% do Novo Atacarejo.",,
2020-12-24,10:12,+ Trump diz que paralisação do governo (shutdown) é problema para Biden resolver,,,
2020-12-24,10:12,"+ Se tiver que parar, que seja agora, e não no meu governo, disse ele",,,
2020-12-24,10:16,Acompanhe a movimentação das principais ações do Ibovespa:,"*Bradesco PN:* +0,09% (R$ 11,51) *Itaú:* +0,13% (R$ 31,18) *Petrobras ON:* -0,45% (R$ 39,83) _Seguindo a queda dos contratos futuros de petróleo_ *Petrobras PN:* +0,03% (R$ 37,17) *Vale:* -0,71% (R$ 53,39) _Após recuo do minério de ferro em Dalian (China) e Cingapura_",,
2020-12-24,10:16,"Fed: Daly diz que está ""muito confortável"" com dois cortes de juros em 2025","A presidente do Fed de São Francisco, Mary Daly, disse que está ""muito confortável"" com a projeção mediana dos formuladores de políticas de dois cortes nas taxas de juros no ano que vem, enfatizando que o BC pode adotar uma abordagem mais lenta.  ""Minha projeção é que serão necessários muito menos cortes nas taxas no ano que vem do que pensávamos, mas vou observar a economia e ver se isso funciona"", disse ela à Bloomberg. O último movimento do BC, que Daly chamou de decisão difícil, levou a taxa de fundos federais para a faixa de 4,25% a 4,5%. ""Agora sinto que já passamos por essa fase de recalibração"", disse ela. ""A próxima fase é realmente olhar para as informações recebidas. Podemos retornar a um padrão mais típico de gradualismo"",  Daly apontou para dados recentes, em vez das políticas propostas por Trump, como base para suas novas projeções.",,
2020-12-24,10:24,"+ BC: Começou leilão de linha de até US$ 2 bi, previsto para terminar às 10h25",,,
2020-12-24,10:27,EMPRESAS: Eletrobras opera em alta após anúncio de dividendos intercalares,"Os papéis da Eletrobras sobem nesta manhã de sexta-feira, depois de a companhia anunciar o pagamento de R$ 2,201 bilhões em dividendos intercalares. Para o Goldman Sachs o anúncio é positivo, já que pagamentos antecipados devem aumentar a atratividade, num cenário macroeconômico estressado pela alta da Selic e perspectiva de depreciação do preço da energia. Há pouco, Eletrobras PNB registrava a segunda maior alta do Ibovespa, com ganho de 1,86% (R$ 3994) e ação ON avançava 0,60% (R$ 35,04).",,
2020-12-24,10:32,"EUA: PCE em novembro sobe 0,1%%, ante projeção de 0,2%; na comparação anual, +2,4%; consenso +2,5%",,,
2020-12-24,10:32,"Núcleo do PCE, +0,1%, ante consenso de +0,2%; na base anual, +2,8%, ante estimativa de +2,9%",,,
2020-12-24,10:32,"EUA: Gastos com consumo em outubro sobem +0,4%, ante consenso de +0,5%",,,
2020-12-24,10:32,"EUA: renda pessoal +0,3%, de +0,4% previstos",,,
2020-12-24,10:40,"Fed/Williams: Inflação não está na meta, mas notícias são encorajadoras, chegaremos lá",,,
2020-12-24,10:40,"Há incerteza sobre política fiscal nos EUA, somos dependentes dos dados",,,
2020-12-24,10:40,"Economia está em bom lugar, com crescimento de 2,5% no ano",,,
2020-12-24,10:41,Maiores altas do Ibovespa:,"*Automob*: +8,51% (R$ 0,51) _Ampliando os ganhos de 34,29% de ontem_ *Alpargatas*: +2,21% (R$ 6,48) _Na contramão da maior parte das ações do setor_ *Cogna*: +1,90% (R$ 1,07)",,
2020-12-24,10:41,Maiores baixas do Ibovespa:,"*Weg*: -1,95% (R$ 55,36) _Grande exportadora, sofre com o recuo do dolar_ *Caixa Seguridade*: -1,65% (R$ 15,47) *Suzano*: -1,55% (R$ 59,76) _Também cai com a baixa da moeda norte-americana_",,
2020-12-24,10:43,"Goldman Sachs corta preço-alvo de Iguatemi (R$ 28 para R$ 26) e Multiplan (R$ 31 para R$ 29), com compra para as duas",,,
2020-12-24,10:43,"Allos foi de R$ 28 para R$ 26, com recomendação neutra","_Fundamentos das operadoras de shoppings continuam fortes, mas premissas macroeconômicas se deterioraram materialmente nos últimos meses_",,
2020-12-24,10:48,"Fed/Williams: Política segue restritiva, não estamos no nível neutro de juros",,,
2020-12-24,10:48,Cenário base é de corte de juros à frente,,,
2020-12-24,10:53,EMPRESAS: Negociações para fusão entre Cogna e Yduqs esfriam por divergências,"As negociações para a combinação de negócios entre Cogna e Yduqs, que sete anos atrás tentaram uma fusão, esfriaram nesta semana, informa o **Valor**. O problema é a falta de consenso sobre governança, disseram fontes ao jornal. Os principais acionistas são favoráveis ao acordo, mas divergências sobre a composição do conselho e a liderança executiva criaram impasses para o negócio.",,
2020-12-24,10:54,"Goldman Sachs reforça recomendação de compra para Eletrobras PNB, com preço-alvo a R$ 48 e US$ 8,30 para os ADRs",,,
2020-12-24,10:54,Perspectiva de que empresa venha a pagar dividendos a cada trimestre é um dos principais catalisadores das ações,,,
2020-12-24,10:55,EUA/PCE: Indicador de inflação preferido do Fed esfria para o ritmo mais lento desde maio,"A medida preferida do Fed para a inflação subjacente foi silenciada em novembro, um passo na direção certa para os formuladores de políticas.  O núcleo aumentou 0,1%, na margem, e 2,8% ano a ano. O avanço mensal foi o mais lento desde maio, ajudando a aliviar as preocupações do Fed sobre as perspectivas de inflação após as estimativas atualizadas na 4ªF  mostrarem caminho mais alto para preços e taxas em 2025. Os rendimentos do Tesouro e o dolar cedem e os futuros de ações reduziram as perdas, mas o mercado segue precificando menos de dois cortes de 25pb até o fim do ano que vem. Detalhes sobre preços mostraram desaceleração ampla. Os de serviços básicos subiram 0,2% ante outubro, o mais lento desde agosto. Os preços dos bens básicos caíram pela primeira vez em três meses. Ajustado pela inflação, os gastos avançaram 0,3%, indicando resiliência do consumidor e os gastos reais com serviços foram os mais fracos desde o início do ano.",,
2020-12-24,11:07,"EMPRESAS: Simpar aprova programa de recompra de até 35.718.616 ações da companhia, o que equivale a 15% do total em circulação",,,
2020-12-24,11:07,"O programa terá duração de até 18 meses, com início hoje e término em 20/06/2026",,,
2020-12-24,11:07,"Objetivo é a maximização de valor ao acionista; papéis adquiridos serão utilizados para manutenção em tesouraria, cancelamento ou plano de remuneração",,,
2020-12-24,11:08,"Fed: Beth Hammack, que foi contra o último corte de juros, defende política modestamente restritiva até a evidência de que inflação caminha para a meta",,,
2020-12-24,11:08,Ela diz que decisão foi apertada e avalia que inflação ficará acima dos 2% até meados de 2025,,,
2020-12-24,11:08,"""Estagnação acima dos 2% arrisca desancorar expectativas; há trabalho a ser feito""",,,
2020-12-24,11:27,"BTG tem recomendação neutra para Usiminas, com preço-alvo a R$ 8",,,
2020-12-24,11:27,Empresa transmitiu perspectiva de redução de custos em 2025,"_Porém, banco vê desafios adiante, como a volatilidade dos preços do minério de ferro, problemas em Cubatão e inflação de custos em dolar_",,
2020-12-24,11:31,"NY/Abertura: Dow -0,32% (42.204,79); S&P -0,50% (5.837,93) e Nasdaq -0,94% (19.189,80)",,,
2020-12-24,11:35,+ BC cancela leilão de linha de até US$ 2 bilhões; não foi informada a razão do cancelamento,,,
2020-12-24,11:47,BC cancelou os dois leilões de linha de até US$ 2 bilhões por problema no sistema,,,
2020-12-24,11:51,"EMPRESAS: Petroleiras operam mistas, apesar do recuo do petróleo","As ações das petroleiras não operam com direção única nesta manhã de sexta-feira, embora os contratos futuros de petróleo recuem nesta manhã. Brava Energia tem baixa de 0,39% (R$ 20,22), enquanto Petroreconcavo sobe 1,02% (R$ 15,86). Ontem, a Petroreconcavo afirmou que não negocia a aquisição de ativos da Brava na Bahia ou no Rio Grande do Norte. Já a Brava reiterou que negocia apenas a venda dos ativos já anunciados. Prio avança 1,01% (R$ 40,08), enquanto Petrobras ON cai 0,85% (R$ 39,67) e PN recua 0,24% (R$ 37,07).",,
2020-12-24,11:56,"BTG mantém recomendação de compra para os ADRs da Petrobras, com preço-alvo a US$ 19",,,
2020-12-24,11:56,Diferença nos preços praticados pela companhia aumentou na comparação com os preços internacionais,"_Isso aconteceu por conta da depreciação do real e a recuperação do barril do petróleo, mas ainda não preocupa, diz banco_",,
2020-12-24,12:03,MERCADOS: Ibovespa cede com fiscal e exterior cauteloso,"O Ibovespa perdeu força e cede a 121.139,01 pontos (-0,04%) depois de bater mínima  a 120.700,49, caminhando para perdas semanais, em meio à aprovação ontem do pacote fiscal com mudanças em vários pontos e sessão de baixa das commodities.  O dolar cede a R$ 6,0809 (-0,70%), um dia após intervenção do BC, que ontem injetou US$ 8 bi no mercado e hoje cancelou dois leilões de linha de US$ 2 bi por problemas no sistema. Os juros futuros oscilaram pela manhã e há pouco voltaram a subir, na contramão dos rendimentos dos Tressuries. NY abriu em queda em sessão de expiração de opções. Dow Jones cai -0,02%; o S&P -0,32% e Nasdaq -0,68%. As bolsas reduziram um pouco as perdas em reação à medida de inflação preferida do Fed, o PCE, que veio abaixo das estimativas.  Embora os dados apontem para esfriamento, a inflação não caiu o suficiente para evitar uma pausa do Fed em janeiro. Outro fator de preocupação é a rejeição do plano de financiamento temporário apoiado pelo presidente eleito Donald Trump, com o shutdown se aproximando em menos de 24 horas.",,
2020-12-24,12:05,"Zona do euro: indice de confiança do consumidor cai a -14,5 em dezembro (consenso -14)",,,
2020-12-24,12:08,"EUA/Univ. Michigan: indice de Sentimento do Consumidor final de dezembro sobe a 74, dentro do previsto",,,
2020-12-24,12:08,"Expectativa de inflação de 1 ano sobe a 2,8%, de 2,6%; de cinco anos cai a 3%, de 3,2%",,,
2020-12-24,12:19,Haddad: Temos de corrigir essa escorregada do dolar; BC tem de intervir sempre que preciso,,,
2020-12-24,12:19,"Não temos de mirar meta, mas buscar equilíbrio; não vou cometer equívoco de falar em meta para câmbio",,,
2020-12-24,12:19,"Fortalecimento do dolar foi em todo o mundo e no Brasil, maior",,,
2020-12-24,12:19,Houve problema de comunicação para o dolar subir mais que nos pares,,,
2020-12-24,12:23,Haddad: BC tem de se preocupar com meta e vai manter juros restritivos; BC não fica meta de câmbio,,,
2020-12-24,12:23,Governo já mudou a meta de inflação para contínua para BC ter mais instrumento,,,
2020-12-24,12:23,"Quando inflação dá galope, é preciso dar tempo para BC adequar busca da meta",,,
2020-12-24,12:23,Há anos Fed e BCE buscam centro da meta e ninguém fala que descumpriram,,,
2020-12-24,12:28,"Haddad: ""Havia muita dificuldade de alguns analistas entenderem que parte das despesas foram contratadas pelo governo anterior, como as emendas, fruto de uma ""terceirização"" da execução do orçamento sob Bolsonaro",,,
2020-12-24,12:28,"Ministro estima que o Fundeb deve superar a marca de R$ 60 bi em 2026 e citou a ""PEC Kamikaze"", dos precatórios e as leis complementares sobre ICMS",,,
2020-12-24,12:28,"""Tudo isso tivemos de honrar no primeiro ano de governo e estamos honrando até agora e faremos até 2026""",,,
2020-12-24,12:32,"Haddad: ""Não houve desidratação (do pacote), mas esses ajustes de redação não alteram a escala final, mantém na mesma ordem de grandeza o que foi encaminhado pelo Executivo",,,
2020-12-24,12:32,".Estamos em uma democracia e temos de entender isso; o Congresso existe e ele opina e delibera. Achamos num prazo muito curto um resultado muito interessante""",,,
2020-12-24,12:32,"Não poderia deixar para o próximo ano, seria um ""banho de água fria; ministro diz que ""lutou por mais""",,,
