DataHora,Manchete,Direção
2024-12-10 10:47:00,"Para Seap 2, unidades devem produzir 120 mil bpd e até 12 milhões de m3 dia de gás cada",Aumento
2024-12-10 10:47:00,Vamos produzir cada vez mais e colocar o país em rump up de produção até 2030/2032,Aumento
2024-12-10 10:54:00,Reação ao IPCA de novembro,Aumento
2024-12-10 10:54:00,Santander/Adriano Valladão: Confirma pressão no curto prazo e dinâmica do núcleo de serviços reforça viés para cima em 2025,Aumento
2024-12-10 11:08:00,EMPRESAS: Azzas sobe após anunciar mudanças de portfólio,Aumento
2024-12-10 11:13:00,"Bradesco BBI mantém recomendação de compra para Eletrobras, com preço-alvo a R$ 59",Diminuição
2024-12-10 11:13:00,"Empresa deve ter resultado dentro do esperado no 4TRI, com preços mais altos da energia elétrica no mercado à vista",Diminuição
2024-12-10 11:14:00,BC/Gilneu Vivan diz que Copom tem sido vocal ao dizer que a condução da política fiscal afeta expectativas,Diminuição
2024-12-10 11:22:00,"Petróleo vira com bombas atingindo a Síria, enquanto Israel, determinado a manter os arsenais abandonados de Assad longe das mãos dos rebeldes, realiza rodadas de ataques preventivos",Diminuição
2024-12-10 11:22:00,"Brent/fev sobe a US$ 72,16 (0,03%) e WTI/jan, a US$ 68,50 (0,19%)",Diminuição
2024-12-10 11:27:00,"Fluxo de veículos em estradas pedagiadas sobe 0,7% em novembro, na margem; na base anual, 3,4%",Diminuição
2024-12-10 11:27:00,Dado é da Associação Brasileira de concessionárias de rodovias (ABCR) e da Tendências Consultoria Integrada,Diminuição
2024-12-10 11:27:00,"Fluxo de veículos pesados cai 2,8%, na margem, e o de leves sobe 1,3%",Diminuição
2024-12-10 11:30:00,Reação ao IPCA de novembro,Diminuição
2024-12-10 11:30:00,"Kínitro/João Savignon: Copom deve acelerar ritmo de alta, estávamos com alta de 75pb, mas achamos que deveria ser 100pb",Diminuição
2024-12-10 11:30:00,"Projetamos inflação a 6,5% em 2025, por câmbio depreciado",Diminuição
2024-12-10 11:39:00,"MERCADOS: Ibovespa avança e dolar e juros recuam na contramão do exterior, com andamento do pacote",Diminuição
2024-12-10 12:12:00,CAE aprova indicações de Nilton David para diretoria de Política Monetária por 22 votos a 5; de Izabela Correa para a de Cidadania (24 votos a 3) e Gilneu Vivan para a Regulação (23 a 4),Aumento
2024-12-10 12:12:00,Indicações devem ir a plenário em regime de urgência,Aumento
2024-12-10 12:14:00,"Bradesco BBI reitera recomendação de compra para Azzas, com preço-alvo a R$ 57",Aumento
2024-12-10 12:14:00,Encerramento de algumas marcas não traz mudanças significativas em termos financeiros no longo prazo,Aumento
2024-12-10 12:46:00,"Aneel homologa tarifa provisória de Itaipu, por risco de falta de recursos na conta da usina",Aumento
2024-12-10 12:48:00,"XP tem recomendação de compra para Rumo, com preço-alvo a R$ 35",Aumento
2024-12-10 12:48:00,"Desempenho operacional de novembro reforça perspectiva positiva sobre resultados do 4TRI, diz corretora",Aumento
2024-12-10 12:53:00,Reação ao IPCA de novembro,Aumento
2024-12-10 12:53:00,"LCA Consultores: Projeção é de IPCA de 2024 em 5%; e em 2025, 4,5%, de 4,4%, em meio à recente desvalorização cambial",Aumento
2024-12-10 13:01:00,"Goldman Sachs mantém recomendação de compra para Azzas, com preço-alvo a R$ 64",Aumento
2024-12-10 13:01:00,"Banco atualizou suas projeções para a empresa, tendo em conta a previsão de receita e lucratividade para os próximos anos",Aumento
2024-12-10 13:03:00,Mídia oculta,Aumento
2024-12-10 13:19:00,"JPMorgan reitera recomendação de compra para Azzas, com preço-alvo a R$ 64",Diminuição
2024-12-10 13:19:00,"Empresa tem amplo espaço para otimizar seu portfólio de marcas pós fusão, sem impactos significativos nos resultados",Diminuição
2024-12-10 13:34:00,"Europa/Fechamento: FTSE100 de Londres cai 0,86%; DAX de Frankfurt sobe 0,02%; CAC40 de Paris recua 1,21%",Aumento
2024-12-10 13:34:00,"indice Stoxx600 fecha em baixa de 0,50%, aos 518,59 pontos",Aumento
2024-12-10 13:40:00,"Taxa Ptax fecha em R$ 6,0529, baixa de 0,07%",Aumento
2024-12-10 13:51:00,"EMPRESAS: Metálicas operam majoritariamente em queda, na contramão do minério",Aumento
2024-12-10 13:57:00,"JPMorgan reforça recomendação de compra para Direcional, com preço-alvo a R$ 43",Aumento
2024-12-10 13:57:00,"Venda de participação minoritária na Riva foi movimento positivo para a empresa, com múltiplos atrativos",Aumento
2024-12-10 14:25:00,MERCADOS: Bolsas europeias recuam com investidores cautelosos antes do BCE e com tensão política na França,Diminuição
2024-12-10 14:26:00,EMPRESAS: Gol amplia ritmo de ganhos após corte americana marcar data de audiência,Diminuição
2024-12-10 14:35:00,"Bradesco BBI reforça recomendação de compra para Direcional, com preço-alvo de R$ 37",Aumento
2024-12-10 14:35:00,"Empresa abre espeço para o pagamento de dividendos extraordinários adicionais ao vender participação minoritária na Riva, diz o banco",Aumento
2024-12-10 14:40:00,Fazenda/Durigan: Impacto do pacote está sendo atualizado e vai dar um pouco mais do que os R$ 70 bi estimados em 2 anos,Aumento
2024-12-10 14:45:00,"EUA/DoE corta projeções de preços para o petróleo Brent e WTI em 2025, citando aumento na oferta",Aumento
2024-12-10 14:48:00,"Itaú BBA reitera recomendação de compra para Azzas, com preço-alvo de R$ 74",Diminuição
2024-12-10 14:48:00,"Descontinuação de algumas marcas é positiva, pois melhora alocação de capital com impacto mínimo no Ebitda, diz o banco",Diminuição
2024-12-10 14:59:00,"Santander reitera recomendação de compra para Rumo, com preço-alvo de R$ 27,50",Aumento
2024-12-10 14:59:00,"Companhia apresentou resultado saudável em novembro, com números 3% acima das estimativas do banco",Aumento
2024-12-10 15:05:00,MERCADOS: Juros futuros queimam prêmios e dolar recua com possível solução para aprovar pacote de corte de gastos,Diminuição
2024-12-10 15:15:00,Fazenda/Durigan: Governo deve enviar ainda este ano projeto que amplia isenção do IR até R$ 5 mil,Diminuição
2024-12-10 15:27:00,Cobre fecha perto da estabilidade diante do avanço do dolar,Aumento
2024-12-10 15:27:00,"Na Comex, o contrato para março subiu apenas 0,08%, a US$ 4,2720 por libra-peso",Aumento
2024-12-10 15:27:00,"Na LME, o contrato para três meses tinha alta de 0,02% há pouco, para US$ 9.233,00 por tonelada",Aumento
2024-12-10 15:33:00,Fazenda/Durigan: Temos um parecer e uma portaria sobre emendas previstos para saírem hoje,Diminuição
2024-12-10 15:34:00,EMPRESAS: Ações da Vale diminuem ritmo de perdas,Diminuição
2024-12-10 15:41:00,"JPMorgan tem recomendação de compra para Rumo, com preço-alvo de R$ 29,50",Diminuição
2024-12-10 15:41:00,"Desempenho operacional da empresa foi positivo em novembro, indicando que dezembro pode ser um bom mês, diz o banco",Diminuição
2024-12-10 15:46:00,MERCADOS: Ouro volta a subir com compras do PBoC e tensões no Oriente Médio,Aumento
2024-12-10 15:59:00,"Goldman Sachs tem recomendação de compra para Direcional, com preço-alvo de R$ 35",Aumento
2024-12-10 15:59:00,"Construtora faz operação interessante para destravar valor na Riva ao vender participação minoritária na subsidiária, diz o banco",Aumento
2024-12-10 16:06:00,"EMPRESAS/EUA: Fundo de private equity estaria em negociações para comprar rede de farmácias Walgreens, afirma WSJ",Aumento
2024-12-10 16:27:00,Pacheco abre ordem do dia no Senado para colocar indicados à diretoria do BC em votação no plenário,Aumento
2024-12-10 16:34:00,MB/Sergio Vale: Aumento das exceções é principal problema no relatório da reforma tributária,Diminuição
2024-12-10 16:35:00,EMPRESAS: Frigoríficos sentem desvalorização do dolar; Minerva é exceção,Aumento
2024-12-10 16:49:00,"Petróleo/fechamento: Brent para fevereiro sobe 0,07%, a US$ 72,19 por barril, na ICE",Diminuição
2024-12-10 16:49:00,"WTI para janeiro registra alta de 0,32%, a US$ 68,59 por barril, na Nymex",Diminuição
2024-12-10 16:54:00,"JPMorgan mantém recomendação de compra para Dexco, com preço-alvo de R$ 12,50",Diminuição
2024-12-10 16:59:00,"MERCADOS: Petróleo sobe com tensões no Oriente Médio, mas revisão de preços para baixo pelo DoE limita alta",Diminuição
2024-12-10 17:02:00,"dolar à vista fecha em baixa de 0,57%, a R$ 6,0480, após oscilar entre R$ 6,0185 e R$ 6,0710",Aumento
2024-12-10 17:11:00,MERCADOS: dolar devolve ganhos na esperança de avanço da pauta econômica no Congresso após solução para emendas,Aumento
2024-12-10 17:28:00,EMPRESAS: Plano de restruturação da Gol contempla possível fusão com Azul,Diminuição
2024-12-10 17:35:00,"Governo precisa melhorar comunicação com mercado para reduzir incerteza fiscal, diz Citi",Aumento
2024-12-10 17:43:00,Plenário do Senado inicia apreciação da indicação de Nilton David para diretoria do BC,Diminuição
2024-12-10 17:45:00,Plenário do Senado avalia agora indicação de Izabela Correa à diretoria do BC,Diminuição
2024-12-10 17:51:00,Plenário do Senado aprova indicação de Gilneu Vivan à diretoria do BC por 53 votos a 3,Aumento
2024-12-10 17:57:00,"Aneel projeta aumento de 9% no orçamento da CDE em 2025, para R$ 40,6 bi",Aumento
2024-12-11 09:00:00,"IBGE: Volume de serviços em outubro sobe1,1%, de 1% em setembro; consenso 0,5%",Diminuição
2024-12-11 09:03:00,"dolar sobe 0,34%, a R$ 6,0687; dolar futuro, 0,33%, a R$ 6,0770",Diminuição
2024-12-11 09:03:00,"Juros futuros abrem mistos;, em queda na ponta longa; Jan/26 a 14,490%, de 14,388%",Diminuição
2024-12-11 09:03:00,"Ibovespa futuro cede 0,06% (128.310)",Diminuição
2024-12-11 09:03:00,"IBGE: Volume dos Serviços cresce 1,1% em outubro, bem acima do consenso (0,5%)",Diminuição
2024-12-11 09:10:00,"Fitch eleva nota de crédito nacional de Prio de ""AA(bra)"" para ""AAA(bra)"" e reduz perspectiva de positiva para estável",Diminuição
2024-12-11 09:10:00,"Elevação se deve à conclusão da aquisição de participação de 40% no Campo de Peregrino, o que aumenta significativamente sua escala operacional",Diminuição
2024-12-11 09:10:00,"Já as notas em moedas estrangeira e local foram mantidas em ""BB"", com perspectiva positiva, refletindo expectativa de que empresa continuará expandindo organicamente sua produção",Diminuição
2024-12-11 09:19:00,"CSN celebra proposta vinculante para aquisição de 70% da Estrela, de logística, por R$ 742,5 milhões",Aumento
2024-12-11 09:19:00,R$ 300 milhões serão pagos na conclusão da transação e o restante em três parcelas anuais,Aumento
2024-12-11 09:19:00,"CSN Mineração atualiza projeções e reduz capex para R$ 13,2 bilhões entre 2025 e 2030",Aumento
2024-12-11 09:22:00,MERCADOS: dolar perde força na abertura mas exterior pressiona,Diminuição
2024-12-11 09:27:00,"Citi mantém recomendação de compra para Ambev, com preço-alvo a R$ 14,50",Aumento
2024-12-11 09:28:00,EMPRESAS: CSN celebra proposta vinculante para compra de 70% de empresa de logística,Aumento
2024-12-11 09:37:00,EUA consideram novas sanções ao petróleo da Rússia para enfraquecer Putin antes de Trump,Aumento
2024-12-11 09:40:00,"Citi reitera recomendação de compra para Klabin, com preço-alvo a R$ 30",Aumento
2024-12-11 09:40:00,"Novas estimativas de investimentos e custos indicam estabilidade, o que é positivo, dado o dolar mais elevado",Aumento
2024-12-11 09:48:00,"Opep corta previsão de alta da demanda global a 1,61 milhão de bpd em 2024 e a 1,45 milhão em 2025",Aumento
2024-12-11 09:48:00,"Para a oferta, eleva em 2024 a previsão de alta a 1,3 de bpd para países fora do grupo; e mantém previsão em 1,1 mi de bpd em 2025",Aumento
2024-12-11 09:51:00,"Opep mantém estimativa de PIB global em 3,1% (2024) e em 3% (2025)",Aumento
2024-12-11 09:51:00,"Para o Brasil, eleva previsão do PIB no ano a 3,1%, de 2,9%",Aumento
2024-12-11 09:51:00,"Previsão de oferta de combustíveis pelo País é cortada a 4,2 mi de bpd (-15 mil)",Aumento
2024-12-11 10:01:00,EMPRESAS: CSN divulga atualização de suas projeções,Diminuição
2024-12-11 10:03:00,"Em carta, as entidades dizem que o amadurecimento do setor não foi acompanhado de uma expansão proporcional da estrutura da Comissão",Diminuição
2024-12-11 10:03:00,"Segundo a carta, a CVM tem equipe reduzida e perspectivas de aposentadorias significativas nos próximos anos",Diminuição
2024-12-11 10:11:00,"Ibovespa encerra os leilões em alta de 0,42%, aos 128.761,19 pontos",Aumento
2024-12-11 10:19:00,Acompanhe a movimentação das principais ações do Ibovespa:,Diminuição
2024-12-11 10:23:00,Plano de reestruturação não muda muita a visão do BBI sobre a companhia,Aumento
2024-12-11 10:31:00,"EUA/CPI: Inflação ao consumidor em novembro sobe 0,3%, no consenso, de 0,2%",Diminuição
2024-12-11 10:31:00,"Núcleo do CPI, 0,3%, também no consenso",Diminuição
2024-12-11 10:31:00,"Na base anual, núcleo sobe 3,3%, de 3,3%, dentro da previsão; na medida geral, 2,7%, de 2,6% (consenso 2,7%)",Diminuição
2024-12-11 10:35:00,"EUA/Treasuries; rendimentos perdem força após CPI dentro do esperado; o da Note de 2 a 4,13% e o da Note de 10 a 4,22%",Aumento
2024-12-11 10:37:00,Reação ao CPI,Aumento
2024-12-11 10:37:00,"Wells Fargo/Jay Bryson: ""Sem graça""; ""não há ""nada para ver aqui""; FOMC provavelmente cortará 25 bps na próxima semana",Aumento
2024-12-11 10:42:00,Maiores altas do Ibovespa:,Diminuição
2024-12-11 10:42:00,Maiores baixas do Ibovespa:,Diminuição
2024-12-11 10:48:00,Reação ao CPI,Diminuição
2024-12-11 10:48:00,"David Kelly/JPMorgan: Relatório mostra "" inflação dos americanos ricos "" e ""deflação do mundo pobre"", com aumento nas tarifas aéreas e preços dos veículos e preços da energia, caindo",Diminuição
2024-12-11 10:48:00,"Salvo alguns choques, os números do CPI vão cair; projeto que na próxima primavera a economia verá um CPI abaixo de 2% ano a ano",Diminuição
2024-12-11 10:49:00,Hospital Sírio Libanês ainda não divulgou novo boletim médico sobre a recuperação de Lula,Diminuição
2024-12-11 10:49:00,Previsão é que seja liberado no final desta manhã,Diminuição
2024-12-11 10:53:00,"EUA: Futuros de NY em alta (Dow 0,17%; S&P 0,37% e Nasdaq 0,56%) com CPI confirmando corte de juros de 25 pb pelo Fed na semana que vem",Diminuição
2024-12-11 10:53:00,"DXY perde força após CPI, aos 106,406 pontos (0,01%)",Diminuição
2024-12-11 10:56:00,"dolar cai a R$ 6,0395 (-0,14%) e juros futuros acompanham",Diminuição
2024-12-11 10:56:00,"Longos perdem mais de 20 pontos, com o Jan/29 a 14,100%, de 14,318%; Jan/31 a 13,770%. de 13,999%",Diminuição
2024-12-11 11:07:00,"EUA: inflação básica dos EUA permanece firme com o quarto aumento consecutivo de 0,3%",Diminuição
2024-12-11 11:10:00,"Roberto Kalil Filho: Lula passou bem a noite, mas seguirá sem receber visitas durante a internação",Diminuição
2024-12-11 11:17:00,"EUA/TReasuries; rendimentos em novas mínimas, com o da Note de 2 a 4,10320% e o da Note de 2 a 4,20310%",Diminuição
2024-12-11 11:22:00,"EMPRESAS: Petrobras sobe com petróleo e antes de ficar ""ex-dividendos",Aumento
2024-12-11 11:22:00,"Copom encerra reunião da manhã às 11h16; à tarde, haverá a 4a reunião do Comitê antes do anúncio da decisão sobre a Selic",Aumento
2024-12-11 11:27:00,"Bradesco BBI tem recomendação de compra para Suzano, com preço-alvo a R$ 78",Aumento
2024-12-11 11:27:00,Nova projeção de investimentos da companhia está em linha com as expectativas do mercado,Aumento
2024-12-11 11:31:00,"NY/Abertura: Dow Jones 0,18% (44.327,05); S&P 0,49% (6.064,45) e Nasdaq 0,77% (19.838,24)",Aumento
2024-12-11 11:35:00,"Bradesco BBI mantém recomendação de compra para Hapvida, com preço-alvo a R$ 5,50",Aumento
2024-12-11 11:35:00,Resultados da ANS referentes ao 3TRI mostram continuidade da tendência de recuperação das operadoras de saúde,Aumento
2024-12-11 11:36:00,"Ibovespa renova mínima aos 128.003,95 pontos (-0,18%)",Aumento
2024-12-11 11:47:00,"Canadá: BC corta taxa básica de juros em 50 pontos-base e taxa vai a 3,25% ao ano",Diminuição
2024-12-11 11:49:00,"TRE de Goiás cassa mandato do prefeito de Goiânia, Sandro Mabel, e deixa Caiado inelegível por oito anos",Diminuição
2024-12-11 11:49:00,"Segundo a decisão da justiça eleitoral, o governador usou o palácio para fazer campanha para o candidato à prefeito, caracterizando abuso de poder; cabem recursos",Diminuição
2024-12-11 12:05:00,MERCADOS: Ibovespa perde os 128 mil pontos com Vale aprofundando queda; quadro fiscal e Copom no radar,Aumento
2024-12-11 12:12:00,"Lula/Boletim: ""Presidente permanece com dreno, mas evolui bem no pós operatório, sem intercorrências",Aumento
2024-12-11 12:12:00,"Está lúcido, orientado, conversando e passou a noite bem""; internação continua sob cuidados intensivos",Aumento
2024-12-11 12:34:00,"EUA/DoE: Estoques de petróleo caíram 1,425 milhão de barris na semana passada; previsão -1,1 milhão",Aumento
2024-12-11 12:34:00,"Estoques de gasolina subiram 5,086 milhões de barris; previsão 600 mil",Aumento
2024-12-11 12:34:00,"Estoques de destilados aumentaram 3,235 milhões barris; previsão 1,1 milhão",Aumento
2024-12-11 12:34:00,"Estoques em Cushing caíram -1,298 milhão de barris na semana passada",Aumento
2024-12-11 12:36:00,"XP reitera recomendação de compra para Natura, com preço-alvo a R$ 19",Aumento
2024-12-11 12:38:00,"Sem Lula, Rui Costa (Casa Civil), Haddad (Fazenda) e Padilha (Relações Institucionais) se reúnem tramitação do pacote fiscal, entre outros projetos (Broadcast, com fontes)",Aumento
2024-12-11 12:53:00,EUA: Yellen afirma que governo Biden busca formas de pressionar a Rússia usando petróleo,Diminuição
2024-12-11 12:53:00,"Mercado de petróleo está bem suprido, com preços relativamente baixos, e cria oportunidades para novas sanções",Diminuição
2024-12-11 12:53:00,"Sobre China, diz que é crítico manter canais de comunicação abertos",Diminuição
2024-12-11 12:55:00,"Citigroup: ""Especialmente dada a desaceleração no abrigo, deve ser muito confortável para o Fed reduzir as taxas de juros em 25 pontos-base em dezembro e continuar cortando em 2025",Diminuição
2024-12-11 12:56:00,EUA/Yellen: dolar como reserva é respaldado pela economia forte; é melhor que mercado determine o valor,Diminuição
2024-12-11 12:57:00,"Bradesco BBI reforça recomendação neutra para Klabin, com preço-alvo a R$ 25",Diminuição
2024-12-11 12:57:00,"Banco destaca fundamentos robustos para negócio de celulose, com foco na geração de fluxo de caixa e desalavancagem",Diminuição
2024-12-11 13:16:00,EMPRESAS: Alta do petróleo e mudança de rating pela Fitch beneficiam Prio,Aumento
2024-12-11 13:24:00,"XP tem recomendação de compra para Klabin, com preço-alvo a R$ 27",Diminuição
2024-12-11 13:24:00,Corretora destaca estratégia de focar em vantagem competitiva e redução da alavancagem nos próximos anos,Diminuição
2024-12-11 13:34:00,"Europa/Fechamento: FTSE de Londres sobe 0,28%; DAX de Frankfurt ganha 0,42%; CAC40 de Paris avança 0,46%",Diminuição
2024-12-11 13:34:00,"Stoxx600 fecha em alta de 0,32%, aos 520,17 pontos",Diminuição
2024-12-11 13:37:00,Petróleo avança após Yellen sinalizar potencial para mais sanções contra a Rússia,Diminuição
2024-12-11 13:45:00,"JPMorgan mantém recomendação de compra para Klabin, com preço-alvo a R$ 30",Aumento
2024-12-11 13:45:00,"Empresa passou mensagem positiva em evento realizado ontem (10/12), focando na redução da alavancagem",Aumento
2024-12-11 13:59:00,"MERCADOS: Bolsas europeias sobem após CPI americano dentro do esperado, enquanto investidor aguarda decisão do BCE",Diminuição
2024-12-11 14:01:00,"EMPRESAS: Aéreas caem, após altas da véspera",Diminuição
2024-12-11 14:05:00,"Bolsas/NY: Nasdaq sobe 1,67% e opera acima dos 20 mil pontos pela 1a vez; S&P500 ganha 0,90%; Dow Jones avança 0,13%",Aumento
2024-12-11 14:26:00,EMPRESAS: Acionistas da Americanas aprovam abertura de ação de responsabilidade civil contra ex-diretores,Aumento
2024-12-11 14:32:00,"BC: Fluxo cambial total na 1a semana de dezembro (2 a 6/12) foi negativo em US$ 2,642 bi",Diminuição
2024-12-11 14:34:00,"BC: Fluxo cambial total na 1a semana de dezembro (2 a 6/12) foi negativo em US$ 2,642 bi",Aumento
2024-12-11 14:47:00,Tributária: Braga protocola complemento ao seu parecer sobre medicamentos com isenção,Aumento
2024-12-11 14:49:00,EMPRESAS: Ações da Petrobras invertem sinal e passam a cair,Aumento
2024-12-11 14:59:00,"Bradesco BBI tem recomendação de compra para CCR, com preço-alvo de R$ 18",Diminuição
2024-12-11 14:59:00,"Volume de tráfego nas concessões da empresa foi fraco em novembro, devido a menos dias úteis na comparação anual, diz o banco",Diminuição
2024-12-11 15:04:00,CCJ do Senado inicia apreciação de relatório sobre 1o projeto de regulamentação da reforma tributária,Aumento
2024-12-11 15:21:00,Fazenda/Durigan vai à Câmara conversar com bancada do MDB sobre pacote fiscal (fontes do Broadcast),Diminuição
2024-12-11 15:26:00,"Taxa Ptax fecha em R$ 6,0320, baixa de 0,35%",Diminuição
2024-12-11 15:28:00,"Médico Roberto Kalil: Lula está acordado, sentado e conversando; saída da UTI amanhã ainda será avaliada",Aumento
2024-12-11 15:30:00,EUA: Trump deve tocar sino de abertura da bolsa de NY amanhã (fontes da AP),Diminuição
2024-12-11 15:32:00,Cobre devolve alta recente com incertezas sobre demanda e dolar forte,Diminuição
2024-12-11 15:32:00,"Na Comex, o contrato para março caiu 0,20%, a US$ 4,2635 por libra-peso",Diminuição
2024-12-11 15:35:00,Banco destaca que empresa deve manter dividendos elevados nos próximos anos e quer focar em trazer novos clientes para seu portfólio,Aumento
2024-12-11 15:47:00,"Irã: Em primeiro pronunciamento após queda do regime sírio, Khamenei culpa EUA e Israel",Aumento
2024-12-11 15:49:00,MERCADOS: Ouro sobe forte após CPI nos EUA reforçar expectativa de corte de juros pelo Fed,Aumento
2024-12-11 15:54:00,EMPRESAS/EUA: Google sobe 5% e bate novo recorde de preço após lançamento do Gemini 2.0,Diminuição
2024-12-11 16:08:00,"Argentina: Inflação ao consumidor sobe 2,4% em novembro na comparação com outubro",Diminuição
2024-12-11 16:08:00,UBS BB eleva recomendação da Totvs de neutra para compra e preço-alvo de R$ 34 para R$ 38,Diminuição
2024-12-11 16:08:00,"Banco diz que ceticismo do mercado em relação à evolução das margens da empresa está exagerado, depreciando valor das ações e criando boa oportunidade de investimento",Diminuição
2024-12-11 16:28:00,"WhatsApp, Instagram e Facebook apresentam instabilidade nesta tarde",Diminuição
2024-12-11 16:28:00,"Meta está ciente dos problemas, que atingem Brasil, EUA e india, entre outros países",Diminuição
2024-12-11 16:28:00,Estamos trabalhando ativamente em uma solução e começando a ver um retorno à normalidade para a maioria dos usuários,Diminuição
2024-12-11 16:28:00,"Esperamos que tudo esteja normalizado em breve"", diz a empresa",Diminuição
2024-12-11 16:42:00,"Ibovespa dispara (2,05%, aos 130.853 pontos) e dolar à vista recua (-1,21%, a R$ 5,9757) com rumor sobre nova cirurgia de Lula",Aumento
2024-12-11 16:42:00,Haddad terá reunião na Casa Civil para tratar de projeto sobre gastos de militares (fontes do Broadcast),Aumento
2024-12-11 16:44:00,Lula vai passar por novo procedimento cirúrgico para evitar novos sangramentos no cérebro,Diminuição
2024-12-11 16:52:00,Congresso votará LDO de 2025 na próxima 3aF (fontes do Broadcast),Diminuição
2024-12-11 16:54:00,"Lula realizou fisioterapia, caminhou e recebeu visita de familiares",Diminuição
2024-12-11 16:54:00,Hospital confirma que Lula fará complementação de cirurgia com procedimento endovascular,Diminuição
2024-12-11 16:56:00,"Atualização sobre saúde de Lula será dada amanhã, em entrevista coletiva às 10h",Diminuição
2024-12-11 16:58:00,"Petróleo/fechamento: Brent para fevereiro sobe 1,84%, a US$ 73,52 por barril, na ICE",Diminuição
2024-12-11 16:58:00,"WTI para janeiro registra alta de 2,47%, a US$ 70,29 por barril, na Nymex",Diminuição
2024-12-11 17:01:00,"dolar à vista fecha em baixa de 1,53%, a R$ 5,9557, após oscilar entre R$ 5,9537 e R$ 6,0737",Aumento
2024-12-11 17:10:00,MERCADOS: dolar fecha abaixo dos R$ 6 com notícia sobre nova cirurgia de Lula gerando especulação sobre 2026,Aumento
2024-12-11 17:11:00,Reforma tributária: Senadores propõem novas emendas ao texto da regulamentação durante análise na CCJ,Diminuição
2024-12-11 17:14:00,Procedimento cirúrgico de Lula será um tipo de cateterismo em um vaso do cérebro (Julia Duailibi/Globonews),Diminuição
2024-12-11 17:17:00,"Saldo em dezembro mostra entrada líquida de R$ 1,939 bi",Diminuição
2024-12-11 17:17:00,"No acumulado do ano, fluxo gringo segue negativo em R$ 31,873 bi",Diminuição
2024-12-11 17:24:00,"Planejamento/Tebet: Bancada do MDB entende importância do pacote fiscal, mas sabe que precisa aperfeiçoar texto",Aumento
2024-12-11 17:24:00,Fazenda/Durigan: Tem chegado preocupação do MDB sobre pacote fiscal e é natural,Aumento
2024-12-11 17:24:00,"Pontos centrais da política do BPC não mudam, o que estamos fazendo é controle",Aumento
2024-12-11 17:26:00,EMPRESAS: Hapvida amplia ritmo de ganhos com projeções de reajuste para planos de saúde,Aumento
2024-12-11 17:37:00,Médico Roberto Kalil concede entrevista sobre cirurgia de Lula,Diminuição
2024-12-11 17:39:00,"Kalil: Cirurgia do presidente transcorreu sem intercorrências; evolução foi ótima, presidente se encontra bem",Aumento
2024-12-11 17:39:00,"Já estava sendo discutida a embolização, um tipo de cateterismo, como procedimento complementar",Aumento
2024-12-11 17:40:00,"Kalil: Procedimento visa minimizar risco de sangramento no futuro e é um procedimento relativamente simples, de baixo risco",Diminuição
2024-12-11 17:42:00,"Kalil: Equipe médica divulgaria procedimento amanhã, na entrevista coletiva",Diminuição
2024-12-11 17:42:00,Mas presidente Lula e Janja pediram que informássemos a imprensa no boletim médico desta tarde,Diminuição
2024-12-11 17:42:00,Não houve piora da saúde do presidente entre boletim do fim da manhã e agora; procedimento estava previsto,Diminuição
2024-12-11 17:42:00,"Chance de sangramento é pequena, mas queremos minimizar esse risco",Diminuição
2024-12-11 17:45:00,Kalil: Só divulgamos agora o procedimento a pedido do presidente; protocolo previa aguardar 48h da cirurgia para decisão,Diminuição
2024-12-11 17:45:00,"Procedimento é um cateterismo por via femoral, deve durar 1h",Diminuição
2024-12-11 17:45:00,"Procedimento não atrasará a alta, não precisará ficar mais tempo na UTI por causa disso",Diminuição
2024-12-11 17:47:00,"Termina entrevista coletiva do médico de Lula, Roberto Kalil",Aumento
2024-12-12 09:00:00,"IBGE: Varejo sobe 0,4% em outubro, de 0,5% em setembro; previsão -0,2% (mediana)",Diminuição
2024-12-12 09:04:00,"dolar cai a R$ 5,8986 (-0,96%) e dolar futuro a R$ 5,9060 (-1,00%)",Diminuição
2024-12-12 09:04:00,"Juros futuros abrem mistos, com a ponta longa em queda de mais de 20 pontos com o dolar",Diminuição
2024-12-12 09:04:00,"Ibovespa futuro cai 0,24% (129.685)",Diminuição
2024-12-12 09:12:00,"IBGE: Vendas no varejo sobem 0,4% em outubro, bem acima da previsão (queda de -0,2%)",Aumento
2024-12-12 09:25:00,"Citi reduz preço-alvo de Localiza (R$ 52 para R$ 44), reiterando recomendação de compra",Aumento
2024-12-12 09:25:00,"Para Movida, valor foi de R$ 8,40 para R$ 5,80, com recomendação neutra",Aumento
2024-12-12 09:30:00,EMPRESAS: Suzano atualiza estimativa de desembolso total operacional de celulose,Aumento
2024-12-12 09:30:00,"MERCADOS; dolar cai e juros longos acompanham, enquanto ponta mais curta dispara após Copom duro",Aumento
2024-12-12 09:40:00,Petrobras assinará hoje contratos para contratação de 12 barcos PSV no conselhão,Diminuição
2024-12-12 09:40:00,"Contratos para novas embarcações somam R$ 16,5 bilhões, sendo R$ 5,2 bilhões no Brasil",Diminuição
2024-12-12 09:41:00,"Bradesco BBI reforça recomendação neutra para Ambev, com preço-alvo a R$ 13",Diminuição
2024-12-12 09:41:00,"Anúncio de pagamento de dividendos (R$ 10,5 bilhões) foi menor do que o esperado pelo BBI",Diminuição
2024-12-12 09:49:00,EMPRESAS: Arsesp publica indicadores de abastecimento e procedimentos para atender reclamações da Sabesp,Diminuição
